day,date,action,shares,price,operation_profit,reason
5,2026-01-14,КУПИТЬ,5.417622212276185,184.5828226512412,17.22445371771336,Локальный минимум $184.58 - покупка для роста до $187.76
6,2026-01-15,ПРОДАТЬ,5.417622212276185,187.7621609370824,17.22445371771336,Локальный максимум $187.76 - фиксация прибыли (купили по $184.58)
7,2026-01-16,КУПИТЬ,5.423759424902381,187.54970013000192,129.37306317170513,Локальный минимум $187.55 - покупка для роста до $211.40
11,2026-01-20,ПРОДАТЬ,5.423759424902381,211.4027240266202,129.37306317170513,Локальный максимум $211.40 - фиксация прибыли (купили по $187.55)
15,2026-01-24,КУПИТЬ,6.718773448795327,170.65577900903963,25.498625320381812,Локальный минимум $170.66 - покупка для роста до $174.45
16,2026-01-25,ПРОДАТЬ,6.718773448795327,174.4509099975616,25.498625320381812,Локальный максимум $174.45 - фиксация прибыли (купили по $170.66)
18,2026-01-27,КУПИТЬ,7.190700888316435,163.00165455557197,23.615729026802658,Локальный минимум $163.00 - покупка для роста до $166.29
20,2026-01-29,ПРОДАТЬ (финальная),7.190700888316435,166.28585861211587,23.615729026802683,Закрытие позиции в конце прогнозного периода
