day,date,action,shares,price,operation_profit,reason
5,2026-01-14,КУПИТЬ,2.6569025912710975,376.3781191246408,46.04290475813277,Локальный минимум $376.38 - покупка для роста до $393.71
8,2026-01-17,ПРОДАТЬ,2.6569025912710975,393.7076610165418,46.04290475813277,Локальный максимум $393.71 - фиксация прибыли (купили по $376.38)
